"year","cgHeadId","cgPlaId","startDateEarly","startDateLate","endDateEarly","endDateLate","note"
2011,2011000577,3351,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000578,3351,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000576,3351,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000574,3351,"2011-07-30","2011-07-30","2011-08-12","2011-08-14",
2011,2011000575,3351,"2011-07-25","2011-07-25","2011-08-01","2011-08-04",
2011,2011000581,3352,"2011-07-13","2011-07-13","2011-07-25","2011-07-25",
2011,2011000579,3352,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000589,3353,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000588,3353,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000582,3353,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000583,3353,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000585,3353,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000586,3353,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000587,3353,"1911-01-01","1911-01-01","2011-07-19","2011-07-19",
2011,2011000590,3354,"2011-07-18","2011-07-18","2011-07-25","2011-07-25",
2011,2011000592,3357,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000593,3357,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000594,3357,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000591,3357,"2011-07-20","2011-07-24","2011-08-06","2011-08-10",
2011,2011000595,3378,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000596,3379,"2011-07-25","2011-07-25","2011-08-01","2011-08-04",
2011,2011000597,3379,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000598,3379,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000599,3379,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000600,3382,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000601,3382,"2011-07-25","2011-07-25","2011-08-01","2011-08-04",
2011,2011000602,3384,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000603,3392,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000604,3392,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000605,3394,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000606,3395,"2011-07-20","2011-07-24","2011-08-05","2011-08-05",
2011,2011000608,3396,"2011-07-24","2011-07-24","2011-08-05","2011-08-05",
2011,2011000610,3398,"2011-07-13","2011-07-13","2011-07-25","2011-07-25",
2011,2011000611,3411,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000612,3412,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000613,3412,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000615,3413,"2011-07-04","2011-07-04","2011-07-20","2011-07-24",
2011,2011000616,3413,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000617,3437,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000618,3459,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",
2011,2011000619,3459,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000621,4651,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000624,4659,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000623,4659,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000638,4664,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000630,4664,"1911-01-01","1911-01-01","2011-07-19","2011-07-19",
2011,2011000637,4664,"2011-07-26","2011-07-30","2011-08-05","2011-08-05",
2011,2011000636,4664,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000635,4664,"2011-07-25","2011-07-25","2011-07-31","2011-07-31",
2011,2011000632,4664,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000631,4664,"2011-07-30","2011-07-30","2011-08-06","2011-08-10",
2011,2011000628,4664,"2011-07-18","2011-07-18","2011-07-20","2011-07-30",
2011,2011000629,4664,"2011-07-26","2011-07-30","2011-08-06","2011-08-10",
2011,2011000641,4669,"2011-07-18","2011-07-18","2011-08-01","2011-08-04",
2011,2011000643,4685,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000644,4685,"2011-07-26","2011-07-30","2011-08-06","2011-08-10",
2011,2011000646,4689,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000645,4689,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000648,4700,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000649,4704,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000650,4716,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000651,4716,"2011-07-24","2011-07-24","2011-08-01","2011-08-04",
2011,2011000652,4716,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000655,4721,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000656,4721,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000654,4721,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000657,4726,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000658,4730,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000659,4730,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000660,4731,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",
2011,2011000661,4745,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000662,1239,"2011-07-12","2011-07-12","2011-07-25","2011-07-25",
2011,2011000663,1239,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",
2011,2011000665,1247,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000666,1250,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000668,190,"2011-08-06","2011-08-10","2011-08-06","2011-08-10",
2011,2011000667,190,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000670,188,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000671,183,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000672,183,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000673,183,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000674,183,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000675,178,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000676,174,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000677,174,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000678,174,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000679,174,"2011-07-09","2011-07-09","2011-07-19","2011-07-19",
2011,2011000680,1169,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000683,1169,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000682,1169,"2011-07-26","2011-07-30","2011-07-26","2011-07-30",
2011,2011000681,1169,"2011-07-26","2011-07-30","2011-07-26","2011-07-30",
2011,2011000684,1170,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000687,4767,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000688,4769,"2011-07-18","2011-07-18","2011-07-31","2011-07-31",
2011,2011000689,4769,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000690,4770,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000691,4772,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000693,4773,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000694,4774,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000695,4774,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000696,4776,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000698,4777,"2011-08-01","2011-08-04","2011-08-11","2011-08-11",
2011,2011000700,4779,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000702,4780,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000703,4784,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000704,4784,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000706,4784,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000705,4784,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000708,4785,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000707,4785,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000709,4787,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000710,4787,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000711,4788,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000712,4788,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000713,4789,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000714,4791,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000715,4795,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000717,4795,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000718,4820,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000719,4820,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000721,4824,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000720,4824,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000722,4825,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000725,4827,"2011-07-20","2011-07-24","2011-08-01","2011-08-04","[pos changed from 891.5 to 891 gkk 7May2012]"
2011,2011000726,4834,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000727,4834,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000728,4840,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000729,4847,"2011-07-14","2011-07-18","2011-07-26","2011-07-30","[pos changed from 901.5 to 901 gkk 7May2012]"
2011,2011000731,4863,"2011-07-14","2011-07-18","2011-07-26","2011-07-30","[pos changed from 908.5 to 909 gkk 7May2012]"
2011,2011000730,4863,"2011-07-14","2011-07-18","2011-07-26","2011-07-30","[pos changed from 908.5 to 909 gkk 7May2012]"
2011,2011000732,4876,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000733,4879,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000734,4879,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000735,4880,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000736,1253,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000738,1253,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000739,1265,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000740,1265,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000741,1265,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000743,213,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000742,213,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000744,209,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000746,205,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000747,205,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000748,204,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000749,201,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000750,688,"2011-07-13","2011-07-13","2011-07-25","2011-07-25",
2011,2011000751,4885,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000752,4889,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000753,4889,"2011-07-09","2011-07-09","2011-07-20","2011-07-24",
2011,2011000754,4890,"2011-07-24","2011-07-24","2011-08-01","2011-08-04",
2011,2011000755,4891,"2011-07-13","2011-07-13","2011-07-25","2011-07-25",
2011,2011000757,4891,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000756,4891,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000760,4895,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000758,4895,"2011-07-25","2011-07-25","2011-08-01","2011-08-04",
2011,2011000759,4895,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000761,4896,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000762,4896,"2011-08-06","2011-08-10","2011-08-06","2011-08-10",
2011,2011000763,4896,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000765,4902,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000766,4904,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000767,4904,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000769,4918,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000768,4918,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000772,4951,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000773,4951,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000774,4962,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000775,4966,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000776,4999,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000777,4999,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000779,1268,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",
2011,2011000780,1268,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000781,238,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000785,238,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000784,238,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000783,238,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000782,238,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000790,235,"2011-07-24","2011-07-24","2011-08-01","2011-08-04",
2011,2011000789,235,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000788,235,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000787,235,"2011-07-24","2011-07-24","2011-08-05","2011-08-05",
2011,2011000786,235,"2011-07-13","2011-07-13","2011-07-26","2011-07-30",
2011,2011000794,227,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000795,227,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000793,227,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000792,227,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000799,226,"2011-07-24","2011-07-24","2011-07-26","2011-07-30",
2011,2011000798,226,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000796,226,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000797,226,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",
2011,2011000801,225,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000800,225,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000806,224,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000808,224,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",
2011,2011000805,224,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000804,224,"2011-07-11","2011-07-11","2011-07-20","2011-07-24",
2011,2011000803,224,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",
2011,2011000802,224,"2011-07-10","2011-07-10","2011-07-20","2011-07-24",
2011,2011000810,223,"2011-07-13","2011-07-13","2011-07-26","2011-07-30",
2011,2011000809,223,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000814,222,"2011-07-18","2011-07-18","2011-07-20","2011-07-24",
2011,2011000813,222,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000812,222,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000811,222,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000815,1131,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000816,5005,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000818,5007,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000817,5007,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000819,5008,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000821,5010,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000820,5010,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000822,5014,"2011-07-26","2011-07-30","2011-08-11","2011-08-11",
2011,2011000823,5014,"2011-07-19","2011-07-19","2011-08-01","2011-08-04",
2011,2011000824,5016,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000825,5018,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000826,5019,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000827,5020,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000828,5020,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000830,5026,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",
2011,2011000831,5029,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000832,5031,"2011-07-20","2011-07-24","2011-07-26","2011-08-04",
2011,2011000835,5047,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000836,5059,"2011-07-18","2011-07-18","2011-07-31","2011-07-31",
2011,2011000838,5065,"2011-07-26","2011-07-30","2011-08-01","2011-08-04",
2011,2011000837,5065,"2011-07-26","2011-07-30","2011-08-12","2011-08-14",
2011,2011000842,5069,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",
2011,2011000843,5069,"2011-07-24","2011-07-24","2011-08-12","2011-08-14",
2011,2011000844,5074,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",
2011,2011000845,5075,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000846,5079,"2011-07-24","2011-07-24","2011-08-06","2011-08-10",
2011,2011000847,5084,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000848,5084,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000849,5089,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000851,5104,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",
2011,2011000852,1283,"2011-07-20","2011-07-24","2011-08-05","2011-08-05",
2011,2011000853,1283,"2011-07-26","2011-07-30","2011-07-26","2011-07-30",
2011,2011000854,1283,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000859,1291,"2011-07-20","2011-07-24","2011-07-31","2011-07-31",
2011,2011000855,1291,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",
2011,2011000858,1291,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000860,1292,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000861,22,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",
2011,2011000862,15,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
2011,2011000863,15,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000864,15,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000865,12,"2011-07-08","2011-07-08","2011-07-14","2011-07-18",
2011,2011000866,12,"2011-07-09","2011-07-09","2011-07-14","2011-07-18",
2011,2011000867,11,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000868,4,"2011-07-14","2011-07-18","2011-07-25","2011-07-25",
2011,2011000869,4,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",
2011,2011000871,4,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",
2011,2011000870,4,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",
