cgPlaId,cgHdId,startDtEarly,startDtLate,endDtEarly,endDtLate,phenYear,phenNote
7326,2013001517,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7342,2013001518,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
7372,2013001519,"2013-08-02 00:00:00","2013-08-02 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
7372,2013001520,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
7375,2013001521,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
7375,2013001522,"2013-08-07 00:00:00","2013-08-07 00:00:00","2013-08-23 00:00:00","2013-08-23 00:00:00",2013,
7390,2013001523,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7412,2013001533,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7412,2013001534,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7412,2013001535,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
7412,2013001536,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
7414,2013001537,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7414,2013001538,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7414,2013001539,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7434,2013001540,"2013-08-05 00:00:00","2013-08-05 00:00:00","2013-08-21 00:00:00","2013-08-21 00:00:00",2013,
7440,2013001541,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
7440,2013001542,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7442,2013001543,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7442,2013001544,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
7458,2013001545,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7458,2013001546,"2013-07-11 00:00:00","2013-07-11 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7458,2013001547,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
7484,2013001548,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
7505,2013001549,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7505,2013001550,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
7508,2013001551,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
7510,2013001553,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
7554,2013001567,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
7568,2013001568,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
7568,2013001569,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
7575,2013001570,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
7579,2013001571,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7585,2013001572,"2013-08-16 00:00:00","2013-08-16 00:00:00","2013-08-27 00:00:00","2013-08-27 00:00:00",2013,
7599,2013001573,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7599,2013001574,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7630,2013001575,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7635,2013001576,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7645,2013001597,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7656,2013001598,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7664,2013001599,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7667,2013001600,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7670,2013001601,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
7672,2013001602,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7674,2013001603,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
7674,2013001604,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7674,2013001605,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7674,2013001606,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7682,2013001607,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
7682,2013001608,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
7688,2013001609,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7688,2013001610,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7701,2013001611,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,1st day est on 7/28/13
7716,2013001612,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
7716,2013001613,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
7718,2013001614,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
7718,2013001615,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7721,2013001616,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7724,2013001617,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
7730,2013001618,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7731,2013001619,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
7739,2013001620,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
7739,2013001621,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
7739,2013001622,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
7740,2013001623,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7740,2013001624,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
7744,2013001625,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
7746,2013001647,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7751,2013001648,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7751,2013001649,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7751,2013001650,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
7751,2013001651,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7751,2013001652,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7751,2013001653,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7751,2013001654,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
7753,2013001655,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7753,2013001656,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7772,2013001657,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7772,2013001658,"2013-08-14 00:00:00","2013-08-14 00:00:00","2013-08-24 00:00:00","2013-08-24 00:00:00",2013,Tilted-maybe other fls will fl
7777,2013001659,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
7781,2013001660,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
7781,2013001661,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7823,2013001662,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
7833,2013001663,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7848,2013001684,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
7848,2013001685,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
7869,2013001686,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7869,2013001687,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
7878,2013001688,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
7878,2013001689,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7878,2013001690,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7878,2013001691,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
7880,2013001692,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7880,2013001693,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7880,2013001694,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7880,2013001695,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
7880,2013001696,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7882,2013001697,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
7884,2013001698,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7884,2013001699,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
7885,2013001700,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
7898,2013001701,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
7903,2013001702,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
7932,2013001704,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7935,2013001705,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7936,2013001707,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
7936,2013001708,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7938,2013001709,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
7955,2013001720,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
7966,2013001721,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,1st day est 805
7966,2013001722,"2013-08-19 00:00:00","2013-08-19 00:00:00","2013-08-28 00:00:00","2013-08-28 00:00:00",2013,Photoed
7979,2013001723,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
7979,2013001724,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7979,2013001725,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7985,2013001726,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
7985,2013001727,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
7985,2013001728,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
8000,2013001729,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8000,2013001730,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8000,2013001731,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8031,2013001732,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8031,2013001733,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8044,2013001734,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,1 imm 8/15/13
8049,2013001764,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8052,2013001765,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
8080,2013001766,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
8080,2013001767,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8082,2013001768,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8082,2013001769,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
8089,2013001770,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8090,2013001771,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
8095,2013001772,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8100,2013002583,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,May be done 805
8138,2013001774,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
8138,2013001775,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8150,2013001815,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8156,2013001816,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8159,2013001817,"2013-07-10 00:00:00","2013-07-10 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
8183,2013001818,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8183,2013001819,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8191,2013001820,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8194,2013001821,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
8194,2013001822,"2013-07-12 00:00:00","2013-07-12 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
8194,2013001823,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8199,2013001824,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8199,2013001825,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
8200,2013001826,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
8200,2013001827,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
8200,2013001828,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
8200,2013001829,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
8203,2013001830,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8205,2013001831,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8205,2013001832,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
8231,2013001833,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
8249,2013001878,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8249,2013001879,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
8256,2013001880,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8274,2013001881,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8280,2013001882,"2013-08-03 00:00:00","2013-08-03 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
8280,2013001883,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8280,2013001884,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8307,2013001886,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8307,2013001887,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
8307,2013001888,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8307,2013001889,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8307,2013001890,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
8318,2013001891,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
8320,2013001892,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8332,2013001894,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8332,2013001895,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8332,2013001896,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8332,2013001897,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,Damaged
8337,2013001898,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8337,2013001899,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8337,2013001900,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
8337,2013001901,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
8357,2013001958,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8396,2013001959,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8396,2013001960,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8409,2013001961,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
8412,2013001962,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8412,2013001963,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
8432,2013001964,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8432,2013001965,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
8432,2013001966,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8432,2013001967,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
8434,2013001969,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,
8434,2013001970,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8436,2013001971,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
8436,2013001972,"2013-08-05 00:00:00","2013-08-05 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8436,2013001973,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
8436,2013001974,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
8438,2013001975,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
8443,2013001976,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,Crisp
8444,2013001977,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
8457,2013002025,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
8467,2013002026,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
8467,2013002027,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
8467,2013002028,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
8467,2013002029,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
8476,2013002030,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
8481,2013002031,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,4th day7/26/13 10:13 am
8487,2013002032,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
8492,2013002033,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
8492,2013002034,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
8492,2013002035,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
8492,2013002036,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
8534,2013002037,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
8534,2013002038,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
8548,2013002073,"2013-08-06 00:00:00","2013-08-06 00:00:00","2013-08-20 00:00:00","2013-08-20 00:00:00",2013,pos updated from 861 to 861.5
8554,2013002074,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
8554,2013002075,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
