"cgPlaId","row","pos","yrPlanted","ld1996","ld1997","ld1998","ld1999","fl1999","hdCt1999","achCt1999","ld2000","fl2000","hdCt2000","achCt2000","ld2001","fl2001","hdCt2001","ld2002","fl2002","hdCt2002","achCt2002","ld2003","fl2003","hdCt2003","achCt2003","ld2004","fl2004","hdCt2004","achCt2004","ld2005","fl2005","hdCt2005","achCt2005","ld2006","fl2006","hdCt2006","achCt2006","ld2007","fl2007","hdCt2007","achCt2007","ld2008","fl2008","hdCt2008","achCt2008","ld2009","fl2009","hdCt2009","achCt2009","ld2010","fl2010","hdCt2010","achCt2010","ld2011","fl2011","hdCt2011","achCt2011","ld2012","fl2012","hdCt2012","achCt2012","ld2013","fl2013","hdCt2013","achCt2013","ld2014","fl2014","hdCt2014","ld2015","fl2015","hdCt2015","ld2016","fl2016","hdCt2016","ld2017","fl2017","hdCt2017","ld2018","fl2018","hdCt2018"
"4116","47.00","969.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4117","47.00","970.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4118","47.00","970.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4119","47.00","971.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4120","47.00","971.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4121","47.00","972.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4122","47.00","972.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4123","47.00","973.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4124","47.00","973.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4125","47.00","974.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","155","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4126","47.00","974.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4127","47.00","975.00","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4128","47.00","975.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4129","47.00","976.00","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4130","47.00","976.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4131","47.00","977.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4132","47.00","977.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4133","47.00","978.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","164","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"4134","47.00","978.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","166","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"4135","47.00","979.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4136","47.00","979.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4137","47.00","980.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4138","47.00","980.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4139","47.00","981.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"4140","47.00","981.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4141","47.00","982.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4142","47.00","982.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4143","47.00","983.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4144","48.00","960.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4145","48.00","960.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4146","48.00","961.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4147","48.00","961.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","284","1","1","1","166","1","1","2","295","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","1","1"
"4148","48.00","962.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","142","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"4149","48.00","962.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","108","1","0","0","0","1","1","4","527","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4150","48.00","963.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","506","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4151","48.00","963.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","134","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4152","48.00","964.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","147","1","0","0","1","1","2","1","0","0","1","0","0","1","0","0"
"4153","48.00","964.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4154","48.00","965.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","3","515","1","0","0","0","1","1","3","497","1","1","1","209","1","0","0","0","1","1","1","127","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4155","48.00","965.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","173","1","1","2","304","1","0","0","0","1","1","1","80","1","1","3","474","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4156","48.00","966.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4157","48.00","966.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4158","48.00","967.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","220","1","0","0","0","1","0","0","0","1","1","2","298","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"4159","48.00","967.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4160","48.00","968.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","159","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0"
"4161","48.00","968.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4162","48.00","969.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4163","48.00","969.50","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4164","48.00","970.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","177","1","0","0","0","1","1","4","935","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"4165","48.00","970.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","183","1","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"4166","48.00","971.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4167","48.00","971.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4168","48.00","972.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0"
"4169","48.00","972.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4170","48.00","973.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","111","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"4171","48.00","973.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4172","48.00","974.00","2001",,,,,,,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4173","48.00","974.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4174","48.00","975.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4175","48.00","975.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4176","48.00","976.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0"
"4177","48.00","976.50","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","155","1","0","0","0","1","1","1","131","1","1","4","511","1","0","0","0","1","1","2","276","1","0","0","1","1","2","1","0","0","1","0","0","1","0","0"
"4178","48.00","977.00","2001",,,,,,,,,,,,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","268","1","0","0","0","1","0","0","0","1","1","1","165","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1"
